Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2013-02-24,Newcastle,Southampton,4,2,H
2013/2014,2013-12-14,Newcastle,Southampton,1,1,D
2014/2015,2015-01-17,Newcastle,Southampton,1,2,A
2015/2016,2015-08-09,Newcastle,Southampton,2,2,D
