Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2012-11-10,Southampton,Swansea,1,1,D
2013/2014,2013-10-06,Southampton,Swansea,2,0,H
2014/2015,2015-02-01,Southampton,Swansea,0,1,A
2015/2016,2015-09-26,Southampton,Swansea,3,1,H
