Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-05-22,Aston Villa,Liverpool,1,0,H
2011/2012,2011-12-18,Aston Villa,Liverpool,0,2,A
2012/2013,2013-03-31,Aston Villa,Liverpool,1,2,A
2013/2014,2013-08-24,Aston Villa,Liverpool,0,1,A
2014/2015,2015-01-17,Aston Villa,Liverpool,0,2,A
2015/2016,2016-02-14,Aston Villa,Liverpool,0,6,A
