Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-03-31,QPR,Arsenal,2,1,H
2012/2013,2013-05-04,QPR,Arsenal,0,1,A
2014/2015,2015-03-04,QPR,Arsenal,1,2,A
