Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-23,Tottenham,West Brom,2,2,D
2011/2012,2012-01-03,Tottenham,West Brom,1,0,H
2012/2013,2012-08-25,Tottenham,West Brom,1,1,D
2013/2014,2013-12-26,Tottenham,West Brom,1,1,D
2014/2015,2014-09-21,Tottenham,West Brom,0,1,A
