Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-22,Fulham,Man United,2,2,D
2011/2012,2011-12-21,Fulham,Man United,0,5,A
2012/2013,2013-02-02,Fulham,Man United,0,1,A
2013/2014,2013-11-02,Fulham,Man United,1,3,A
