Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-21,Wigan,Chelsea,0,6,A
2011/2012,2011-12-17,Wigan,Chelsea,1,1,D
2012/2013,2012-08-19,Wigan,Chelsea,0,2,A
