Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2013-01-01,Southampton,Arsenal,1,1,D
2013/2014,2014-01-28,Southampton,Arsenal,2,2,D
2014/2015,2015-01-01,Southampton,Arsenal,2,0,H
2015/2016,2015-12-26,Southampton,Arsenal,4,0,H
