Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2013-04-20,Swansea,Southampton,0,0,D
2013/2014,2014-05-03,Swansea,Southampton,0,1,A
2014/2015,2014-09-20,Swansea,Southampton,0,1,A
2015/2016,2016-02-13,Swansea,Southampton,0,1,A
