Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2013-02-02,West Ham,Swansea,1,0,H
2013/2014,2014-02-01,West Ham,Swansea,2,0,H
2014/2015,2014-12-07,West Ham,Swansea,3,1,H
