Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-11-07,Arsenal,Newcastle,0,1,A
2011/2012,2012-03-12,Arsenal,Newcastle,2,1,H
2012/2013,2012-12-29,Arsenal,Newcastle,7,3,H
2013/2014,2014-04-28,Arsenal,Newcastle,3,0,H
2014/2015,2014-12-13,Arsenal,Newcastle,4,1,H
2015/2016,2016-01-02,Arsenal,Newcastle,1,0,H
