Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-11-19,Stoke,QPR,2,3,A
2012/2013,2012-11-10,Stoke,QPR,1,0,H
2014/2015,2015-01-31,Stoke,QPR,3,1,H
