Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-11-05,Liverpool,Swansea,0,0,D
2012/2013,2013-02-17,Liverpool,Swansea,5,0,H
2013/2014,2014-02-23,Liverpool,Swansea,4,3,H
2014/2015,2014-12-29,Liverpool,Swansea,4,1,H
2015/2016,2015-11-29,Liverpool,Swansea,1,0,H
