Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-02,Sunderland,Man United,0,0,D
2011/2012,2012-05-13,Sunderland,Man United,0,1,A
2012/2013,2013-03-30,Sunderland,Man United,0,1,A
2013/2014,2013-10-05,Sunderland,Man United,1,2,A
2014/2015,2014-08-24,Sunderland,Man United,1,1,D
2015/2016,2016-02-13,Sunderland,Man United,2,1,H
