Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2012-11-05,West Brom,Southampton,2,0,H
2013/2014,2013-08-17,West Brom,Southampton,0,1,A
2014/2015,2015-02-28,West Brom,Southampton,1,0,H
2015/2016,2015-09-12,West Brom,Southampton,0,0,D
