Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-27,West Ham,Liverpool,3,1,H
2012/2013,2012-12-09,West Ham,Liverpool,2,3,A
2013/2014,2014-04-06,West Ham,Liverpool,1,2,A
2014/2015,2014-09-20,West Ham,Liverpool,3,1,H
2015/2016,2016-01-02,West Ham,Liverpool,2,0,H
