Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-01-01,Stoke,Everton,2,0,H
2011/2012,2012-05-01,Stoke,Everton,1,1,D
2012/2013,2012-12-15,Stoke,Everton,1,1,D
2013/2014,2014-01-01,Stoke,Everton,1,1,D
2014/2015,2015-03-04,Stoke,Everton,2,0,H
2015/2016,2016-02-06,Stoke,Everton,0,3,A
