Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-02,Wigan,Tottenham,0,0,D
2011/2012,2011-09-24,Wigan,Tottenham,1,2,A
2012/2013,2013-04-27,Wigan,Tottenham,2,2,D
