Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-28,Stoke,West Brom,1,1,D
2011/2012,2012-01-21,Stoke,West Brom,1,2,A
2012/2013,2013-03-16,Stoke,West Brom,0,0,D
2013/2014,2013-10-19,Stoke,West Brom,0,0,D
2014/2015,2014-12-28,Stoke,West Brom,2,0,H
2015/2016,2015-08-29,Stoke,West Brom,0,1,A
