Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-28,West Ham,Everton,1,1,D
2012/2013,2012-12-22,West Ham,Everton,1,2,A
2013/2014,2013-09-21,West Ham,Everton,2,3,A
2014/2015,2015-05-16,West Ham,Everton,1,2,A
2015/2016,2015-11-07,West Ham,Everton,1,1,D
