Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-05,Aston Villa,Fulham,2,2,D
2011/2012,2012-03-10,Aston Villa,Fulham,1,0,H
2012/2013,2013-04-13,Aston Villa,Fulham,1,1,D
2013/2014,2014-04-05,Aston Villa,Fulham,1,2,A
