Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-23,Sunderland,Aston Villa,1,0,H
2011/2012,2011-10-29,Sunderland,Aston Villa,2,2,D
2012/2013,2012-11-03,Sunderland,Aston Villa,0,1,A
2013/2014,2014-01-01,Sunderland,Aston Villa,0,1,A
2014/2015,2015-03-14,Sunderland,Aston Villa,0,4,A
2015/2016,2016-01-02,Sunderland,Aston Villa,3,1,H
