Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-11-14,Chelsea,Sunderland,0,3,A
2011/2012,2012-01-14,Chelsea,Sunderland,1,0,H
2012/2013,2013-04-07,Chelsea,Sunderland,2,1,H
2013/2014,2014-04-19,Chelsea,Sunderland,1,2,A
2014/2015,2015-05-24,Chelsea,Sunderland,3,1,H
2015/2016,2015-12-19,Chelsea,Sunderland,3,1,H
