Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-01-05,Newcastle,West Ham,5,0,H
2012/2013,2012-11-11,Newcastle,West Ham,0,1,A
2013/2014,2013-08-24,Newcastle,West Ham,0,0,D
2014/2015,2015-05-24,Newcastle,West Ham,2,0,H
2015/2016,2016-01-16,Newcastle,West Ham,2,1,H
