Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-05-15,Liverpool,Tottenham,0,2,A
2011/2012,2012-02-06,Liverpool,Tottenham,0,0,D
2012/2013,2013-03-10,Liverpool,Tottenham,3,2,H
2013/2014,2014-03-30,Liverpool,Tottenham,4,0,H
2014/2015,2015-02-10,Liverpool,Tottenham,3,2,H
2015/2016,2016-04-02,Liverpool,Tottenham,1,1,D
