Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-04-14,West Brom,QPR,1,0,H
2012/2013,2012-10-06,West Brom,QPR,3,2,H
2014/2015,2015-04-04,West Brom,QPR,1,4,A
