Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-29,Wigan,Arsenal,2,2,D
2011/2012,2011-12-03,Wigan,Arsenal,0,4,A
2012/2013,2012-12-22,Wigan,Arsenal,0,1,A
