Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2012-09-15,Arsenal,Southampton,6,1,H
2013/2014,2013-11-23,Arsenal,Southampton,2,0,H
2014/2015,2014-12-03,Arsenal,Southampton,1,0,H
2015/2016,2016-02-02,Arsenal,Southampton,0,0,D
