Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-23,Sunderland,Wigan,4,2,H
2011/2012,2011-11-26,Sunderland,Wigan,1,2,A
2012/2013,2012-09-29,Sunderland,Wigan,1,0,H
