Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2013/2014,2014-04-12,Crystal Palace,Aston Villa,1,0,H
2014/2015,2014-12-02,Crystal Palace,Aston Villa,0,1,A
2015/2016,2015-08-22,Crystal Palace,Aston Villa,2,1,H
