Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-02,West Ham,Fulham,1,1,D
2012/2013,2012-09-01,West Ham,Fulham,3,0,H
2013/2014,2013-11-30,West Ham,Fulham,3,0,H
