Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2013/2014,2014-03-22,Newcastle,Crystal Palace,1,0,H
2014/2015,2014-08-30,Newcastle,Crystal Palace,3,3,D
