Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-12,Man United,Man City,2,1,H
2011/2012,2011-10-23,Man United,Man City,1,6,A
2012/2013,2013-04-08,Man United,Man City,1,2,A
2013/2014,2014-03-25,Man United,Man City,0,3,A
2014/2015,2015-04-12,Man United,Man City,4,2,H
2015/2016,2015-10-25,Man United,Man City,0,0,D
