Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-15,Liverpool,Arsenal,1,1,D
2011/2012,2012-03-03,Liverpool,Arsenal,1,2,A
2012/2013,2012-09-02,Liverpool,Arsenal,0,2,A
2013/2014,2014-02-08,Liverpool,Arsenal,5,1,H
2014/2015,2014-12-21,Liverpool,Arsenal,2,2,D
2015/2016,2016-01-13,Liverpool,Arsenal,3,3,D
