Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-05-22,Fulham,Arsenal,2,2,D
2011/2012,2012-01-02,Fulham,Arsenal,2,1,H
2012/2013,2013-04-20,Fulham,Arsenal,0,1,A
2013/2014,2013-08-24,Fulham,Arsenal,1,3,A
