Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-06,Liverpool,Aston Villa,3,0,H
2011/2012,2012-04-07,Liverpool,Aston Villa,1,1,D
2012/2013,2012-12-15,Liverpool,Aston Villa,1,3,A
2013/2014,2014-01-18,Liverpool,Aston Villa,2,2,D
2014/2015,2014-09-13,Liverpool,Aston Villa,0,1,A
2015/2016,2015-09-26,Liverpool,Aston Villa,3,2,H
