Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-03-21,QPR,Liverpool,3,2,H
2012/2013,2012-12-30,QPR,Liverpool,0,3,A
2014/2015,2014-10-19,QPR,Liverpool,2,3,A
