Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-30,Wigan,Everton,1,1,D
2011/2012,2012-02-04,Wigan,Everton,1,1,D
2012/2013,2012-10-06,Wigan,Everton,2,2,D
