Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-09-19,Wigan,Man City,0,2,A
2011/2012,2012-01-16,Wigan,Man City,0,1,A
2012/2013,2012-11-28,Wigan,Man City,0,2,A
