Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-05-17,Man City,Stoke,3,0,H
2011/2012,2011-12-21,Man City,Stoke,3,0,H
2012/2013,2013-01-01,Man City,Stoke,3,0,H
2013/2014,2014-02-22,Man City,Stoke,1,0,H
2014/2015,2014-08-30,Man City,Stoke,0,1,A
