Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-09-25,Fulham,Everton,0,0,D
2011/2012,2011-10-23,Fulham,Everton,1,3,A
2012/2013,2012-11-03,Fulham,Everton,2,2,D
2013/2014,2014-03-30,Fulham,Everton,1,3,A
