Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-09-11,West Ham,Chelsea,1,3,A
2012/2013,2012-12-01,West Ham,Chelsea,3,1,H
2013/2014,2013-11-23,West Ham,Chelsea,0,3,A
2014/2015,2015-03-04,West Ham,Chelsea,0,1,A
2015/2016,2015-10-24,West Ham,Chelsea,2,1,H
