Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-10-22,Liverpool,Norwich,1,1,D
2012/2013,2013-01-19,Liverpool,Norwich,5,0,H
2013/2014,2013-12-04,Liverpool,Norwich,5,1,H
2015/2016,2015-09-20,Liverpool,Norwich,1,1,D
