Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-08-27,Swansea,Sunderland,0,0,D
2012/2013,2012-09-01,Swansea,Sunderland,2,2,D
2013/2014,2013-10-19,Swansea,Sunderland,4,0,H
2014/2015,2015-02-07,Swansea,Sunderland,1,1,D
2015/2016,2016-01-13,Swansea,Sunderland,2,4,A
