Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-09-11,West Brom,Tottenham,1,1,D
2011/2012,2011-11-26,West Brom,Tottenham,1,3,A
2012/2013,2013-02-03,West Brom,Tottenham,0,1,A
2013/2014,2014-04-12,West Brom,Tottenham,3,3,D
2014/2015,2015-01-31,West Brom,Tottenham,0,3,A
2015/2016,2015-12-05,West Brom,Tottenham,1,1,D
