Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-09-25,Man City,Chelsea,1,0,H
2011/2012,2012-03-21,Man City,Chelsea,2,1,H
2012/2013,2013-02-24,Man City,Chelsea,2,0,H
2013/2014,2014-02-03,Man City,Chelsea,0,1,A
2014/2015,2014-09-21,Man City,Chelsea,1,1,D
2015/2016,2015-08-16,Man City,Chelsea,3,0,H
