Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-04-21,QPR,Tottenham,1,0,H
2012/2013,2013-01-12,QPR,Tottenham,0,0,D
2014/2015,2015-03-07,QPR,Tottenham,1,2,A
