Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-23,Man United,Everton,1,0,H
2011/2012,2012-04-22,Man United,Everton,4,4,D
2012/2013,2013-02-10,Man United,Everton,2,0,H
2013/2014,2013-12-04,Man United,Everton,0,1,A
2014/2015,2014-10-05,Man United,Everton,2,1,H
2015/2016,2016-04-03,Man United,Everton,1,0,H
