Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-21,West Brom,Sunderland,1,0,H
2011/2012,2012-02-25,West Brom,Sunderland,4,0,H
2012/2013,2013-02-23,West Brom,Sunderland,2,1,H
2013/2014,2013-09-21,West Brom,Sunderland,3,0,H
2014/2015,2014-08-16,West Brom,Sunderland,2,2,D
2015/2016,2015-10-17,West Brom,Sunderland,1,0,H
