Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-10-02,Swansea,Stoke,2,0,H
2012/2013,2013-01-19,Swansea,Stoke,3,1,H
2013/2014,2013-11-10,Swansea,Stoke,3,3,D
2014/2015,2015-05-02,Swansea,Stoke,2,0,H
2015/2016,2015-10-19,Swansea,Stoke,0,1,A
