Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-11-19,Swansea,Man United,0,1,A
2012/2013,2012-12-23,Swansea,Man United,1,1,D
2013/2014,2013-08-17,Swansea,Man United,1,4,A
2014/2015,2015-02-21,Swansea,Man United,2,1,H
2015/2016,2015-08-30,Swansea,Man United,2,1,H
