Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-16,West Ham,Aston Villa,1,2,A
2012/2013,2012-08-18,West Ham,Aston Villa,1,0,H
2013/2014,2013-11-02,West Ham,Aston Villa,0,0,D
2014/2015,2014-11-08,West Ham,Aston Villa,0,0,D
2015/2016,2016-02-02,West Ham,Aston Villa,2,0,H
