Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-09-12,QPR,Newcastle,0,0,D
2012/2013,2013-05-12,QPR,Newcastle,1,2,A
2014/2015,2015-05-16,QPR,Newcastle,2,1,H
