Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-05-13,Man City,QPR,3,2,H
2012/2013,2012-09-01,Man City,QPR,3,1,H
2014/2015,2015-05-10,Man City,QPR,6,0,H
