Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-12,West Brom,West Ham,3,3,D
2012/2013,2012-12-16,West Brom,West Ham,0,0,D
2013/2014,2014-04-26,West Brom,West Ham,1,0,H
2014/2015,2014-12-02,West Brom,West Ham,1,2,A
