Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-12-03,QPR,West Brom,1,1,D
2012/2013,2012-12-26,QPR,West Brom,1,2,A
2014/2015,2014-12-20,QPR,West Brom,3,2,H
