Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-10,Aston Villa,Newcastle,1,0,H
2011/2012,2011-09-17,Aston Villa,Newcastle,1,1,D
2012/2013,2013-01-29,Aston Villa,Newcastle,1,2,A
2013/2014,2013-09-14,Aston Villa,Newcastle,1,2,A
2014/2015,2014-08-23,Aston Villa,Newcastle,0,0,D
