Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-03-05,West Ham,Stoke,3,0,H
2012/2013,2012-11-19,West Ham,Stoke,1,1,D
2013/2014,2013-08-31,West Ham,Stoke,0,1,A
2014/2015,2015-04-11,West Ham,Stoke,1,1,D
2015/2016,2015-12-12,West Ham,Stoke,0,0,D
