Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-01-01,Tottenham,Fulham,1,0,H
2011/2012,2012-05-13,Tottenham,Fulham,2,0,H
2012/2013,2013-03-17,Tottenham,Fulham,0,1,A
2013/2014,2014-04-19,Tottenham,Fulham,3,1,H
