Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-01,Man United,Aston Villa,3,1,H
2011/2012,2012-04-15,Man United,Aston Villa,4,0,H
2012/2013,2013-04-22,Man United,Aston Villa,3,0,H
2013/2014,2014-03-29,Man United,Aston Villa,4,1,H
2014/2015,2015-04-04,Man United,Aston Villa,3,1,H
