Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2013/2014,2014-01-11,Tottenham,Crystal Palace,2,0,H
2014/2015,2014-12-06,Tottenham,Crystal Palace,0,0,D
2015/2016,2015-09-20,Tottenham,Crystal Palace,1,0,H
