Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-01,West Brom,Wigan,2,2,D
2011/2012,2011-12-10,West Brom,Wigan,1,2,A
2012/2013,2013-05-04,West Brom,Wigan,2,3,A
