Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2013-01-12,Aston Villa,Southampton,0,1,A
2013/2014,2014-04-19,Aston Villa,Southampton,0,0,D
2014/2015,2014-11-24,Aston Villa,Southampton,1,1,D
