Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2013-05-12,Sunderland,Southampton,1,1,D
2013/2014,2014-01-18,Sunderland,Southampton,2,2,D
2014/2015,2015-05-02,Sunderland,Southampton,2,1,H
2015/2016,2015-11-07,Sunderland,Southampton,0,1,A
